"fips","state","abb","year","key","value"
"02","Alaska","AK","2020","pop",751328
"04","Arizona","AZ","2020","pop",7268694
"05","Arkansas","AR","2020","pop",3038491
"06","California","CA","2020","pop",40438640
"08","Colorado","CO","2020","pop",5843359
"09","Connecticut","CT","2020","pop",3593542
"10","Delaware","DE","2020","pop",987393
"12","Florida","FL","2020","pop",21877257
"13","Georgia","GA","2020","pop",10725351
"15","Hawaii","HI","2020","pop",1453902
"16","Idaho","ID","2020","pop",1777249
"17","Illinois","IL","2020","pop",12791188
"18","Indiana","IN","2020","pop",6737581
"19","Iowa","IA","2020","pop",3184240
"20","Kansas","KS","2020","pop",2936212
"21","Kentucky","KY","2020","pop",4498533
"22","Louisiana","LA","2020","pop",4742900
"23","Maine","ME","2020","pop",1338780
"24","Maryland","MD","2020","pop",6161345
"25","Massachusetts","MA","2020","pop",6982092
"26","Michigan","MI","2020","pop",9992315
"27","Minnesota","MN","2020","pop",5683666
"28","Mississippi","MS","2020","pop",2990498
"29","Missouri","MO","2020","pop",6161471
"30","Montana","MT","2020","pop",1074635
"31","Nebraska","NE","2020","pop",1956876
"32","Nevada","NV","2020","pop",3119265
"33","New Hampshire","NH","2020","pop",1352917
"34","New Jersey","NJ","2020","pop",9088074
"35","New Mexico","NM","2020","pop",2099134
"36","New York","NY","2020","pop",20031150
"37","North Carolina","NC","2020","pop",10568033
"38","North Dakota","ND","2020","pop",789403
"39","Ohio","OH","2020","pop",11705262
"40","Oklahoma","OK","2020","pop",4001180
"41","Oregon","OR","2020","pop",4267534
"42","Pennsylvania","PA","2020","pop",12844885
"44","Rhode Island","RI","2020","pop",1062334
"45","South Carolina","SC","2020","pop",5184564
"46","South Dakota","SD","2020","pop",891688
"47","Tennessee","TN","2020","pop",6861856
"48","Texas","TX","2020","pop",29604099
"49","Utah","UT","2020","pop",3240569
"50","Vermont","VT","2020","pop",622868
"51","Virginia","VA","2020","pop",8655021
"53","Washington","WA","2020","pop",7681818
"54","West Virginia","WV","2020","pop",1801966
"55","Wisconsin","WI","2020","pop",5837176
"56","Wyoming","WY","2020","pop",585380
"01","Alabama","AL","1960","per_capita_hunting_license",0.0953409209181018
"02","Alaska","AK","1960","per_capita_hunting_license",0.139162654144946
"04","Arizona","AZ","1960","per_capita_hunting_license",0.0811266809557343
"05","Arkansas","AR","1960","per_capita_hunting_license",0.12519985758048
"06","California","CA","1960","per_capita_hunting_license",0.0388670911187511
"08","Colorado","CO","1960","per_capita_hunting_license",0.137575992889181
"09","Connecticut","CT","1960","per_capita_hunting_license",0.0211897599984853
"10","Delaware","DE","1960","per_capita_hunting_license",0.0575676911080638
"12","Florida","FL","1960","per_capita_hunting_license",0.0323790886104581
"13","Georgia","GA","1960","per_capita_hunting_license",0.0585334035316232
"15","Hawaii","HI","1960","per_capita_hunting_license",0.0083600412154773
"16","Idaho","ID","1960","per_capita_hunting_license",0.250833719279786
"17","Illinois","IL","1960","per_capita_hunting_license",0.0492697366711245
"18","Indiana","IN","1960","per_capita_hunting_license",0.13311512412445
"19","Iowa","IA","1960","per_capita_hunting_license",0.139785975673219
"20","Kansas","KS","1960","per_capita_hunting_license",0.105675129704201
"21","Kentucky","KY","1960","per_capita_hunting_license",0.0873065767524775
"22","Louisiana","LA","1960","per_capita_hunting_license",0.0861670569004446
"23","Maine","ME","1960","per_capita_hunting_license",0.185912005488695
"24","Maryland","MD","1960","per_capita_hunting_license",0.0502846302870104
"25","Massachusetts","MA","1960","per_capita_hunting_license",0.0237679219388344
"26","Michigan","MI","1960","per_capita_hunting_license",0.116314512972579
"27","Minnesota","MN","1960","per_capita_hunting_license",0.125920364724547
"28","Mississippi","MS","1960","per_capita_hunting_license",0.0908210258197242
"29","Missouri","MO","1960","per_capita_hunting_license",0.0863921655867974
"30","Montana","MT","1960","per_capita_hunting_license",0.307374249185274
"31","Nebraska","NE","1960","per_capita_hunting_license",0.131932290817881
"32","Nevada","NV","1960","per_capita_hunting_license",0.140049355365643
"33","New Hampshire","NH","1960","per_capita_hunting_license",0.153726761802607
"34","New Jersey","NJ","1960","per_capita_hunting_license",0.0279706770409749
"35","New Mexico","NM","1960","per_capita_hunting_license",0.112536710468622
"36","New York","NY","1960","per_capita_hunting_license",0.0377714525967352
"37","North Carolina","NC","1960","per_capita_hunting_license",0.0843215386658268
"38","North Dakota","ND","1960","per_capita_hunting_license",0.116639207141796
"39","Ohio","OH","1960","per_capita_hunting_license",0.069171797818305
"40","Oklahoma","OK","1960","per_capita_hunting_license",0.0904073558036734
"41","Oregon","OR","1960","per_capita_hunting_license",0.166011284076832
"42","Pennsylvania","PA","1960","per_capita_hunting_license",0.0874806945901387
"44","Rhode Island","RI","1960","per_capita_hunting_license",0.0141921702222719
"45","South Carolina","SC","1960","per_capita_hunting_license",0.0688610816614161
"46","South Dakota","SD","1960","per_capita_hunting_license",0.262354631939975
"47","Tennessee","TN","1960","per_capita_hunting_license",0.118986938649414
"48","Texas","TX","1960","per_capita_hunting_license",0.0495268212564138
"49","Utah","UT","1960","per_capita_hunting_license",0.20698227203981
"50","Vermont","VT","1960","per_capita_hunting_license",0.265727234720338
"51","Virginia","VA","1960","per_capita_hunting_license",0.102254402564792
"53","Washington","WA","1960","per_capita_hunting_license",0.0983911476671571
"54","West Virginia","WV","1960","per_capita_hunting_license",0.118828480220337
"55","Wisconsin","WI","1960","per_capita_hunting_license",0.135558762551632
"56","Wyoming","WY","1960","per_capita_hunting_license",0.30743548260045
"01","Alabama","AL","1970","per_capita_hunting_license",0.103121946828912
"02","Alaska","AK","1970","per_capita_hunting_license",0.206380542109714
"04","Arizona","AZ","1970","per_capita_hunting_license",0.095815122254221
"05","Arkansas","AR","1970","per_capita_hunting_license",0.147296696554611
"06","California","CA","1970","per_capita_hunting_license",0.0384475441301602
"08","Colorado","CO","1970","per_capita_hunting_license",0.123256491422167
"09","Connecticut","CT","1970","per_capita_hunting_license",0.0255591813066492
"10","Delaware","DE","1970","per_capita_hunting_license",0.0479306846875775
"12","Florida","FL","1970","per_capita_hunting_license",0.0362179931402326
"13","Georgia","GA","1970","per_capita_hunting_license",0.0711455853755522
"15","Hawaii","HI","1970","per_capita_hunting_license",0.0122618764157952
"16","Idaho","ID","1970","per_capita_hunting_license",0.316945634585941
"17","Illinois","IL","1970","per_capita_hunting_license",0.0394177565256574
"18","Indiana","IN","1970","per_capita_hunting_license",0.0902803008817081
"19","Iowa","IA","1970","per_capita_hunting_license",0.113627930558821
"20","Kansas","KS","1970","per_capita_hunting_license",0.101978653756958
"21","Kentucky","KY","1970","per_capita_hunting_license",0.0804630805050228
"22","Louisiana","LA","1970","per_capita_hunting_license",0.0927252474798877
"23","Maine","ME","1970","per_capita_hunting_license",0.20439131977485
"24","Maryland","MD","1970","per_capita_hunting_license",0.0474905791073269
"25","Massachusetts","MA","1970","per_capita_hunting_license",0.0208322127832355
"26","Michigan","MI","1970","per_capita_hunting_license",0.106029994311039
"27","Minnesota","MN","1970","per_capita_hunting_license",0.0937213450509873
"28","Mississippi","MS","1970","per_capita_hunting_license",0.126314892066081
"29","Missouri","MO","1970","per_capita_hunting_license",0.0965732713411159
"30","Montana","MT","1970","per_capita_hunting_license",0.250592950264181
"31","Nebraska","NE","1970","per_capita_hunting_license",0.121026523212445
"32","Nevada","NV","1970","per_capita_hunting_license",0.128878867614141
"33","New Hampshire","NH","1970","per_capita_hunting_license",0.134051168458995
"34","New Jersey","NJ","1970","per_capita_hunting_license",0.0257425750861727
"35","New Mexico","NM","1970","per_capita_hunting_license",0.108786417322835
"36","New York","NY","1970","per_capita_hunting_license",0.041592003758081
"37","North Carolina","NC","1970","per_capita_hunting_license",0.0800754182507523
"38","North Dakota","ND","1970","per_capita_hunting_license",0.12352835481683
"39","Ohio","OH","1970","per_capita_hunting_license",0.0507620293884247
"40","Oklahoma","OK","1970","per_capita_hunting_license",0.0908390769251208
"41","Oregon","OR","1970","per_capita_hunting_license",0.301515502884452
"42","Pennsylvania","PA","1970","per_capita_hunting_license",0.0961781204179208
"44","Rhode Island","RI","1970","per_capita_hunting_license",0.0207071747339513
"45","South Carolina","SC","1970","per_capita_hunting_license",0.0708465031677087
"46","South Dakota","SD","1970","per_capita_hunting_license",0.215283986494507
"47","Tennessee","TN","1970","per_capita_hunting_license",0.107854423658156
"48","Texas","TX","1970","per_capita_hunting_license",0.067908308943772
"49","Utah","UT","1970","per_capita_hunting_license",0.190574101294001
"50","Vermont","VT","1970","per_capita_hunting_license",0.311430693403551
"51","Virginia","VA","1970","per_capita_hunting_license",0.0882449240549735
"53","Washington","WA","1970","per_capita_hunting_license",0.0987489913231054
"54","West Virginia","WV","1970","per_capita_hunting_license",0.141913627563227
"55","Wisconsin","WI","1970","per_capita_hunting_license",0.142481513700132
"56","Wyoming","WY","1970","per_capita_hunting_license",0.489323618598383
"01","Alabama","AL","1980","per_capita_hunting_license",0.0764928879007296
"02","Alaska","AK","1980","per_capita_hunting_license",0.180263233461762
"04","Arizona","AZ","1980","per_capita_hunting_license",0.0730999983074957
"05","Arkansas","AR","1980","per_capita_hunting_license",0.152410421642756
"06","California","CA","1980","per_capita_hunting_license",0.0228316785785296
"08","Colorado","CO","1980","per_capita_hunting_license",0.10814709325631
"09","Connecticut","CT","1980","per_capita_hunting_license",0.0269135815181994
"10","Delaware","DE","1980","per_capita_hunting_license",0.0452282750220505
"12","Florida","FL","1980","per_capita_hunting_license",0.0260389330915262
"13","Georgia","GA","1980","per_capita_hunting_license",0.0702764232701013
"15","Hawaii","HI","1980","per_capita_hunting_license",0.0118497409326425
"16","Idaho","ID","1980","per_capita_hunting_license",0.252124351782697
"17","Illinois","IL","1980","per_capita_hunting_license",0.03095417149474
"18","Indiana","IN","1980","per_capita_hunting_license",0.0638215985307583
"19","Iowa","IA","1980","per_capita_hunting_license",0.100552037885801
"20","Kansas","KS","1980","per_capita_hunting_license",0.105116011794137
"21","Kentucky","KY","1980","per_capita_hunting_license",0.0845920162952593
"22","Louisiana","LA","1980","per_capita_hunting_license",0.0913952328892771
"23","Maine","ME","1980","per_capita_hunting_license",0.212822541923781
"24","Maryland","MD","1980","per_capita_hunting_license",0.0403114376420331
"25","Massachusetts","MA","1980","per_capita_hunting_license",0.0199808716590114
"26","Michigan","MI","1980","per_capita_hunting_license",0.103388791775289
"27","Minnesota","MN","1980","per_capita_hunting_license",0.121662985989226
"28","Mississippi","MS","1980","per_capita_hunting_license",0.114459117096545
"29","Missouri","MO","1980","per_capita_hunting_license",0.0963785251036921
"30","Montana","MT","1980","per_capita_hunting_license",0.276360446935896
"31","Nebraska","NE","1980","per_capita_hunting_license",0.111528873138064
"32","Nevada","NV","1980","per_capita_hunting_license",0.0653616689022803
"33","New Hampshire","NH","1980","per_capita_hunting_license",0.0907398355438242
"34","New Jersey","NJ","1980","per_capita_hunting_license",0.0238043507485852
"35","New Mexico","NM","1980","per_capita_hunting_license",0.111015040370224
"36","New York","NY","1980","per_capita_hunting_license",0.0422261114586718
"37","North Carolina","NC","1980","per_capita_hunting_license",0.0601062673495586
"38","North Dakota","ND","1980","per_capita_hunting_license",0.15335033974521
"39","Ohio","OH","1980","per_capita_hunting_license",0.0452456276819488
"40","Oklahoma","OK","1980","per_capita_hunting_license",0.0995396768416397
"41","Oregon","OR","1980","per_capita_hunting_license",0.149790915130421
"42","Pennsylvania","PA","1980","per_capita_hunting_license",0.107423293093092
"44","Rhode Island","RI","1980","per_capita_hunting_license",0.0140969683916237
"45","South Carolina","SC","1980","per_capita_hunting_license",0.0712741824206658
"46","South Dakota","SD","1980","per_capita_hunting_license",0.206806070318092
"47","Tennessee","TN","1980","per_capita_hunting_license",0.112317377334858
"48","Texas","TX","1980","per_capita_hunting_license",0.0660136151803054
"49","Utah","UT","1980","per_capita_hunting_license",0.196843748652498
"50","Vermont","VT","1980","per_capita_hunting_license",0.268617437277107
"51","Virginia","VA","1980","per_capita_hunting_license",0.0878362315172852
"53","Washington","WA","1980","per_capita_hunting_license",0.0873292410009
"54","West Virginia","WV","1980","per_capita_hunting_license",0.161395618892475
"55","Wisconsin","WI","1980","per_capita_hunting_license",0.151562428604977
"56","Wyoming","WY","1980","per_capita_hunting_license",0.410948226058588
"01","Alabama","AL","1990","per_capita_hunting_license",0.0656107639805801
"02","Alaska","AK","1990","per_capita_hunting_license",0.151815403522997
"04","Arizona","AZ","1990","per_capita_hunting_license",0.0450665006378866
"05","Arkansas","AR","1990","per_capita_hunting_license",0.148535451828691
"06","California","CA","1990","per_capita_hunting_license",0.0131268388553892
"08","Colorado","CO","1990","per_capita_hunting_license",0.0995567014752941
"09","Connecticut","CT","1990","per_capita_hunting_license",0.0275953145553732
"10","Delaware","DE","1990","per_capita_hunting_license",0.0375355766113053
"12","Florida","FL","1990","per_capita_hunting_license",0.0171308755360017
"13","Georgia","GA","1990","per_capita_hunting_license",0.0558771118468418
"15","Hawaii","HI","1990","per_capita_hunting_license",0.0119343565273964
"16","Idaho","ID","1990","per_capita_hunting_license",0.239857203732013
"17","Illinois","IL","1990","per_capita_hunting_license",0.0288465996804018
"18","Indiana","IN","1990","per_capita_hunting_license",0.0572649521775981
"19","Iowa","IA","1990","per_capita_hunting_license",0.097834702737548
"20","Kansas","KS","1990","per_capita_hunting_license",0.0760074169328545
"21","Kentucky","KY","1990","per_capita_hunting_license",0.0887535221051443
"22","Louisiana","LA","1990","per_capita_hunting_license",0.064503256300455
"23","Maine","ME","1990","per_capita_hunting_license",0.174699168029396
"24","Maryland","MD","1990","per_capita_hunting_license",0.0296806336464032
"25","Massachusetts","MA","1990","per_capita_hunting_license",0.019330416318661
"26","Michigan","MI","1990","per_capita_hunting_license",0.123520851458539
"27","Minnesota","MN","1990","per_capita_hunting_license",0.123489091332562
"28","Mississippi","MS","1990","per_capita_hunting_license",0.113487169363163
"29","Missouri","MO","1990","per_capita_hunting_license",0.109018378279927
"30","Montana","MT","1990","per_capita_hunting_license",0.319539712038445
"31","Nebraska","NE","1990","per_capita_hunting_license",0.107634069000909
"32","Nevada","NV","1990","per_capita_hunting_license",0.0446867410031177
"33","New Hampshire","NH","1990","per_capita_hunting_license",0.0812060740030218
"34","New Jersey","NJ","1990","per_capita_hunting_license",0.0162628644995439
"35","New Mexico","NM","1990","per_capita_hunting_license",0.0915872478415174
"36","New York","NY","1990","per_capita_hunting_license",0.0409723934163978
"37","North Carolina","NC","1990","per_capita_hunting_license",0.0499473722878474
"38","North Dakota","ND","1990","per_capita_hunting_license",0.142614276768942
"39","Ohio","OH","1990","per_capita_hunting_license",0.045311034316498
"40","Oklahoma","OK","1990","per_capita_hunting_license",0.0785287951207804
